,縣市,行政區,得票數,得票率,已送投開票所數,應送投開票所數,時間
93,臺南市,大內區,48,31.58,1,11,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=38, tm_wday=5, tm_yday=328, tm_isdst=0)"
94,臺南市,佳里區,182,41.36,1,41,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=39, tm_wday=5, tm_yday=328, tm_isdst=0)"
95,臺南市,學甲區,108,44.08,1,26,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=39, tm_wday=5, tm_yday=328, tm_isdst=0)"
96,臺南市,西港區,0,0.0,0,20,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=39, tm_wday=5, tm_yday=328, tm_isdst=0)"
97,臺南市,七股區,0,0.0,0,24,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=39, tm_wday=5, tm_yday=328, tm_isdst=0)"
98,臺南市,將軍區,129,43.73,1,24,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=40, tm_wday=5, tm_yday=328, tm_isdst=0)"
99,臺南市,北門區,353,36.39,3,18,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=40, tm_wday=5, tm_yday=328, tm_isdst=0)"
100,臺南市,新化區,0,0.0,0,37,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=40, tm_wday=5, tm_yday=328, tm_isdst=0)"
101,臺南市,善化區,0,0.0,0,29,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=40, tm_wday=5, tm_yday=328, tm_isdst=0)"
102,臺南市,新市區,0,0.0,0,27,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=40, tm_wday=5, tm_yday=328, tm_isdst=0)"
103,臺南市,安定區,0,0.0,0,24,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=41, tm_wday=5, tm_yday=328, tm_isdst=0)"
104,臺南市,山上區,0,0.0,0,9,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=41, tm_wday=5, tm_yday=328, tm_isdst=0)"
105,臺南市,玉井區,0,0.0,0,16,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=41, tm_wday=5, tm_yday=328, tm_isdst=0)"
106,臺南市,楠西區,0,0.0,0,9,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=41, tm_wday=5, tm_yday=328, tm_isdst=0)"
107,臺南市,南化區,0,0.0,0,10,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=41, tm_wday=5, tm_yday=328, tm_isdst=0)"
108,臺南市,左鎮區,63,48.84,1,10,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=42, tm_wday=5, tm_yday=328, tm_isdst=0)"
109,臺南市,仁德區,0,0.0,0,49,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=42, tm_wday=5, tm_yday=328, tm_isdst=0)"
110,臺南市,歸仁區,0,0.0,0,46,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=42, tm_wday=5, tm_yday=328, tm_isdst=0)"
111,臺南市,關廟區,0,0.0,0,32,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=42, tm_wday=5, tm_yday=328, tm_isdst=0)"
112,臺南市,龍崎區,0,0.0,0,8,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=43, tm_wday=5, tm_yday=328, tm_isdst=0)"
113,臺南市,永康區,0,0.0,0,142,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=43, tm_wday=5, tm_yday=328, tm_isdst=0)"
114,臺南市,東區,0,0.0,0,93,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=43, tm_wday=5, tm_yday=328, tm_isdst=0)"
115,臺南市,南區,0,0.0,0,80,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=43, tm_wday=5, tm_yday=328, tm_isdst=0)"
116,臺南市,北區,0,0.0,0,81,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=43, tm_wday=5, tm_yday=328, tm_isdst=0)"
117,臺南市,安南區,0,0.0,0,90,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=13, tm_sec=44, tm_wday=5, tm_yday=328, tm_isdst=0)"
