,案號,縣市,行政區,同意,不同意,有效,無效,投票數,投票權人數,投票率,有效同意票數對投票權人數百分比,已送投開票所數,應送投開票所數
782,9,桃園市,大園區,0,0,0,0,0,0,0,0,0,50
783,9,桃園市,龜山區,0,0,0,0,0,0,0,0,0,78
784,9,桃園市,八德區,0,0,0,0,0,0,0,0,0,101
785,9,桃園市,龍潭區,0,0,0,0,0,0,0,0,0,64
786,9,桃園市,平鎮區,0,0,0,0,0,0,0,0,0,125
787,9,桃園市,新屋區,0,0,0,0,0,0,0,0,0,30
788,9,桃園市,觀音區,0,0,0,0,0,0,0,0,0,41
789,9,桃園市,復興區,0,0,0,0,0,0,0,0,0,10
790,9,臺中市,中區,0,0,0,0,0,0,0,0,0,12
791,9,臺中市,東區,0,0,0,0,0,0,0,0,0,49
792,9,臺中市,南區,0,0,0,0,0,0,0,0,0,74
793,9,臺中市,西區,0,0,0,0,0,0,0,0,0,66
794,9,臺中市,北區,0,0,0,0,0,0,0,0,0,87
795,9,臺中市,西屯區,0,0,0,0,0,0,0,0,0,120
796,9,臺中市,南屯區,0,0,0,0,0,0,0,0,0,101
797,9,臺中市,北屯區,0,0,0,0,0,0,0,0,0,137
798,9,臺中市,豐原區,0,0,0,0,0,0,0,0,0,88
799,9,臺中市,東勢區,0,0,0,0,0,0,0,0,0,39
800,9,臺中市,大甲區,0,0,0,0,0,0,0,0,0,54
801,9,臺中市,清水區,0,0,0,0,0,0,0,0,0,59
802,9,臺中市,沙鹿區,0,0,0,0,0,0,0,0,0,53
803,9,臺中市,梧棲區,0,0,0,0,0,0,0,0,0,36
804,9,臺中市,后里區,0,0,0,0,0,0,0,0,0,37
805,9,臺中市,神岡區,0,0,0,0,0,0,0,0,0,42
806,9,臺中市,潭子區,0,0,0,0,0,0,0,0,0,55
807,9,臺中市,大雅區,0,0,0,0,0,0,0,0,0,46
808,9,臺中市,新社區,0,0,0,0,0,0,0,0,0,23
809,9,臺中市,石岡區,0,0,0,0,0,0,0,0,0,10
810,9,臺中市,外埔區,0,0,0,0,0,0,0,0,0,20
811,9,臺中市,大安區,0,0,0,0,0,0,0,0,0,16
812,9,臺中市,烏日區,0,0,0,0,0,0,0,0,0,40
813,9,臺中市,大肚區,0,0,0,0,0,0,0,0,0,33
814,9,臺中市,龍井區,0,0,0,0,0,0,0,0,0,45
815,9,臺中市,霧峰區,0,0,0,0,0,0,0,0,0,43
816,9,臺中市,太平區,0,0,0,0,0,0,0,0,0,93
817,9,臺中市,大里區,0,0,0,0,0,0,0,0,0,106
818,9,臺中市,和平區,0,0,0,0,0,0,0,0,0,17
819,9,臺南市,新營區,0,0,0,0,0,0,0,0,0,49
820,9,臺南市,鹽水區,0,0,0,0,0,0,0,0,0,31
821,9,臺南市,白河區,0,0,0,0,0,0,0,0,0,32
822,9,臺南市,柳營區,0,0,0,0,0,0,0,0,0,25
823,9,臺南市,後壁區,0,0,0,0,0,0,0,0,0,29
824,9,臺南市,東山區,0,0,0,0,0,0,0,0,0,23
825,9,臺南市,麻豆區,0,0,0,0,0,0,0,0,0,35
826,9,臺南市,下營區,0,0,0,0,0,0,0,0,0,19
827,9,臺南市,六甲區,0,0,0,0,0,0,0,0,0,19
828,9,臺南市,官田區,0,0,0,0,0,0,0,0,0,20
829,9,臺南市,大內區,0,0,0,0,0,0,0,0,0,11
830,9,臺南市,佳里區,0,0,0,0,0,0,0,0,0,41
831,9,臺南市,學甲區,0,0,0,0,0,0,0,0,0,26
832,9,臺南市,西港區,0,0,0,0,0,0,0,0,0,20
833,9,臺南市,七股區,0,0,0,0,0,0,0,0,0,24
834,9,臺南市,將軍區,0,0,0,0,0,0,0,0,0,24
835,9,臺南市,北門區,0,0,0,0,0,0,0,0,0,18
836,9,臺南市,新化區,0,0,0,0,0,0,0,0,0,37
837,9,臺南市,善化區,0,0,0,0,0,0,0,0,0,29
838,9,臺南市,新市區,0,0,0,0,0,0,0,0,0,27
839,9,臺南市,安定區,0,0,0,0,0,0,0,0,0,24
840,9,臺南市,山上區,0,0,0,0,0,0,0,0,0,9
841,9,臺南市,玉井區,0,0,0,0,0,0,0,0,0,16
842,9,臺南市,楠西區,0,0,0,0,0,0,0,0,0,9
843,9,臺南市,南化區,0,0,0,0,0,0,0,0,0,10
844,9,臺南市,左鎮區,0,0,0,0,0,0,0,0,0,10
845,9,臺南市,仁德區,0,0,0,0,0,0,0,0,0,49
846,9,臺南市,歸仁區,0,0,0,0,0,0,0,0,0,46
847,9,臺南市,關廟區,0,0,0,0,0,0,0,0,0,32
848,9,臺南市,龍崎區,0,0,0,0,0,0,0,0,0,8
849,9,臺南市,永康區,0,0,0,0,0,0,0,0,0,142
850,9,臺南市,東區,0,0,0,0,0,0,0,0,0,93
851,9,臺南市,南區,0,0,0,0,0,0,0,0,0,80
852,9,臺南市,北區,0,0,0,0,0,0,0,0,0,81
853,9,臺南市,安南區,0,0,0,0,0,0,0,0,0,90
854,9,臺南市,安平區,0,0,0,0,0,0,0,0,0,32
855,9,臺南市,中西區,0,0,0,0,0,0,0,0,0,52
856,9,高雄市,鹽埕區,0,0,0,0,0,0,0,0,0,24
857,9,高雄市,鼓山區,0,0,0,0,0,0,0,0,0,77
858,9,高雄市,左營區,0,0,0,0,0,0,0,0,0,103
859,9,高雄市,楠梓區,0,0,0,0,0,0,0,0,0,99
860,9,高雄市,三民區,0,0,0,0,0,0,0,0,0,189
861,9,高雄市,新興區,0,0,0,0,0,0,0,0,0,42
862,9,高雄市,前金區,0,0,0,0,0,0,0,0,0,22
863,9,高雄市,苓雅區,0,0,0,0,0,0,0,0,0,116
864,9,高雄市,前鎮區,0,0,0,0,0,0,0,0,0,119
865,9,高雄市,旗津區,0,0,0,0,0,0,0,0,0,18
866,9,高雄市,小港區,0,0,0,0,0,0,0,0,0,89
867,9,高雄市,鳳山區,0,0,0,0,0,0,0,0,0,228
868,9,高雄市,林園區,0,0,0,0,0,0,0,0,0,51
869,9,高雄市,大寮區,0,0,0,0,0,0,0,0,0,81
870,9,高雄市,大樹區,0,0,0,0,0,0,0,0,0,32
871,9,高雄市,大社區,0,0,0,0,0,0,0,0,0,24
872,9,高雄市,仁武區,0,0,0,0,0,0,0,0,0,47
873,9,高雄市,鳥松區,0,0,0,0,0,0,0,0,0,28
874,9,高雄市,岡山區,0,0,0,0,0,0,0,0,0,72
875,9,高雄市,橋頭區,0,0,0,0,0,0,0,0,0,31
876,9,高雄市,燕巢區,0,0,0,0,0,0,0,0,0,25
877,9,高雄市,田寮區,0,0,0,0,0,0,0,0,0,12
878,9,高雄市,阿蓮區,0,0,0,0,0,0,0,0,0,21
879,9,高雄市,路竹區,0,0,0,0,0,0,0,0,0,41
880,9,高雄市,湖內區,0,0,0,0,0,0,0,0,0,24
881,9,高雄市,茄萣區,0,0,0,0,0,0,0,0,0,21
882,9,高雄市,永安區,0,0,0,0,0,0,0,0,0,12
883,9,高雄市,彌陀區,0,0,0,0,0,0,0,0,0,18
884,9,高雄市,梓官區,0,0,0,0,0,0,0,0,0,28
885,9,高雄市,旗山區,0,0,0,0,0,0,0,0,0,35
886,9,高雄市,美濃區,0,0,0,0,0,0,0,0,0,32
887,9,高雄市,六龜區,0,0,0,0,0,0,0,0,0,12
888,9,高雄市,甲仙區,0,0,0,0,0,0,0,0,0,7
889,9,高雄市,杉林區,0,0,0,0,0,0,0,0,0,10
890,9,高雄市,內門區,0,0,0,0,0,0,0,0,0,18
891,9,高雄市,茂林區,0,0,0,0,0,0,0,0,0,3
892,9,高雄市,桃源區,0,0,0,0,0,0,0,0,0,8
893,9,高雄市,那瑪夏區,0,0,0,0,0,0,0,0,0,4
894,9,新竹縣,竹北市,0,0,0,0,0,0,0,0,0,103
895,9,新竹縣,竹東鎮,0,0,0,0,0,0,0,0,0,72
896,9,新竹縣,新埔鎮,0,0,0,0,0,0,0,0,0,30
897,9,新竹縣,關西鎮,0,0,0,0,0,0,0,0,0,27
898,9,新竹縣,湖口鄉,0,0,0,0,0,0,0,0,0,47
899,9,新竹縣,新豐鄉,0,0,0,0,0,0,0,0,0,39
900,9,新竹縣,芎林鄉,0,0,0,0,0,0,0,0,0,19
901,9,新竹縣,橫山鄉,0,0,0,0,0,0,0,0,0,16
902,9,新竹縣,北埔鄉,0,0,0,0,0,0,0,0,0,10
903,9,新竹縣,寶山鄉,0,0,0,0,0,0,0,0,0,12
904,9,新竹縣,峨眉鄉,0,0,0,0,0,0,0,0,0,8
905,9,新竹縣,尖石鄉,0,0,0,0,0,0,0,0,0,15
906,9,新竹縣,五峰鄉,0,0,0,0,0,0,0,0,0,6
907,9,苗栗縣,苗栗市,0,0,0,0,0,0,0,0,0,67
908,9,苗栗縣,苑裡鎮,0,0,0,0,0,0,0,0,0,40
909,9,苗栗縣,通霄鎮,0,0,0,0,0,0,0,0,0,34
910,9,苗栗縣,竹南鎮,0,0,0,0,0,0,0,0,0,61
911,9,苗栗縣,頭份市,0,0,0,0,0,0,0,0,0,71
912,9,苗栗縣,後龍鎮,0,0,0,0,0,0,0,0,0,35
913,9,苗栗縣,卓蘭鎮,0,0,0,0,0,0,0,0,0,19
914,9,苗栗縣,大湖鄉,0,0,0,0,0,0,0,0,0,15
915,9,苗栗縣,公館鄉,0,0,0,0,0,0,0,0,0,28
916,9,苗栗縣,銅鑼鄉,0,0,0,0,0,0,0,0,0,16
917,9,苗栗縣,南庄鄉,0,0,0,0,0,0,0,0,0,9
918,9,苗栗縣,頭屋鄉,0,0,0,0,0,0,0,0,0,12
919,9,苗栗縣,三義鄉,0,0,0,0,0,0,0,0,0,16
920,9,苗栗縣,西湖鄉,0,0,0,0,0,0,0,0,0,9
921,9,苗栗縣,造橋鄉,0,0,0,0,0,0,0,0,0,12
922,9,苗栗縣,三灣鄉,0,0,0,0,0,0,0,0,0,9
923,9,苗栗縣,獅潭鄉,0,0,0,0,0,0,0,0,0,7
924,9,苗栗縣,泰安鄉,0,0,0,0,0,0,0,0,0,10
925,9,彰化縣,彰化市,0,0,0,0,0,0,0,0,0,184
926,9,彰化縣,鹿港鎮,0,0,0,0,0,0,0,0,0,65
927,9,彰化縣,和美鎮,0,0,0,0,0,0,0,0,0,68
928,9,彰化縣,線西鄉,0,0,0,0,0,0,0,0,0,12
929,9,彰化縣,伸港鄉,0,0,0,0,0,0,0,0,0,28
930,9,彰化縣,福興鄉,0,0,0,0,0,0,0,0,0,33
931,9,彰化縣,秀水鄉,0,0,0,0,0,0,0,0,0,32
932,9,彰化縣,花壇鄉,0,0,0,0,0,0,0,0,0,37
933,9,彰化縣,芬園鄉,0,0,0,0,0,0,0,0,0,21
934,9,彰化縣,員林市,0,0,0,0,0,0,0,0,0,98
935,9,彰化縣,溪湖鎮,0,0,0,0,0,0,0,0,0,42
936,9,彰化縣,田中鎮,0,0,0,0,0,0,0,0,0,36
937,9,彰化縣,大村鄉,0,0,0,0,0,0,0,0,0,27
938,9,彰化縣,埔鹽鄉,0,0,0,0,0,0,0,0,0,29
939,9,彰化縣,埔心鄉,0,0,0,0,0,0,0,0,0,31
940,9,彰化縣,永靖鄉,0,0,0,0,0,0,0,0,0,34
941,9,彰化縣,社頭鄉,0,0,0,0,0,0,0,0,0,38
942,9,彰化縣,二水鄉,0,0,0,0,0,0,0,0,0,17
943,9,彰化縣,北斗鎮,0,0,0,0,0,0,0,0,0,30
944,9,彰化縣,二林鎮,0,0,0,0,0,0,0,0,0,39
945,9,彰化縣,田尾鄉,0,0,0,0,0,0,0,0,0,25
946,9,彰化縣,埤頭鄉,0,0,0,0,0,0,0,0,0,27
947,9,彰化縣,芳苑鄉,0,0,0,0,0,0,0,0,0,36
948,9,彰化縣,大城鄉,0,0,0,0,0,0,0,0,0,17
949,9,彰化縣,竹塘鄉,0,0,0,0,0,0,0,0,0,16
950,9,彰化縣,溪州鄉,0,0,0,0,0,0,0,0,0,27
951,9,南投縣,南投市,0,0,0,0,0,0,0,0,0,84
952,9,南投縣,埔里鎮,0,0,0,0,0,0,0,0,0,68
953,9,南投縣,草屯鎮,0,0,0,0,0,0,0,0,0,76
954,9,南投縣,竹山鎮,0,0,0,0,0,0,0,0,0,53
955,9,南投縣,集集鎮,0,0,0,0,0,0,0,0,0,13
956,9,南投縣,名間鄉,0,0,0,0,0,0,0,0,0,37
957,9,南投縣,鹿谷鄉,0,0,0,0,0,0,0,0,0,21
958,9,南投縣,中寮鄉,0,0,0,0,0,0,0,0,0,24
959,9,南投縣,魚池鄉,0,0,0,0,0,0,0,0,0,25
960,9,南投縣,國姓鄉,0,0,0,0,0,0,0,0,0,20
961,9,南投縣,水里鄉,0,0,0,0,0,0,0,0,0,22
962,9,南投縣,信義鄉,0,0,0,0,0,0,0,0,0,20
963,9,南投縣,仁愛鄉,0,0,0,0,0,0,0,0,0,25
964,9,雲林縣,斗六市,0,0,0,0,0,0,0,0,0,69
965,9,雲林縣,斗南鎮,0,0,0,0,0,0,0,0,0,33
966,9,雲林縣,虎尾鎮,0,0,0,0,0,0,0,0,0,46
967,9,雲林縣,西螺鎮,0,0,0,0,0,0,0,0,0,34
968,9,雲林縣,土庫鎮,0,0,0,0,0,0,0,0,0,29
969,9,雲林縣,北港鎮,0,0,0,0,0,0,0,0,0,41
970,9,雲林縣,古坑鄉,0,0,0,0,0,0,0,0,0,27
971,9,雲林縣,大埤鄉,0,0,0,0,0,0,0,0,0,18
972,9,雲林縣,莿桐鄉,0,0,0,0,0,0,0,0,0,22
973,9,雲林縣,林內鄉,0,0,0,0,0,0,0,0,0,15
974,9,雲林縣,二崙鄉,0,0,0,0,0,0,0,0,0,23
975,9,雲林縣,崙背鄉,0,0,0,0,0,0,0,0,0,20
976,9,雲林縣,麥寮鄉,0,0,0,0,0,0,0,0,0,28
977,9,雲林縣,東勢鄉,0,0,0,0,0,0,0,0,0,15
978,9,雲林縣,褒忠鄉,0,0,0,0,0,0,0,0,0,14
979,9,雲林縣,臺西鄉,0,0,0,0,0,0,0,0,0,22
980,9,雲林縣,元長鄉,0,0,0,0,0,0,0,0,0,25
981,9,雲林縣,四湖鄉,0,0,0,0,0,0,0,0,0,25
982,9,雲林縣,口湖鄉,0,0,0,0,0,0,0,0,0,25
983,9,雲林縣,水林鄉,0,0,0,0,0,0,0,0,0,26
984,9,嘉義縣,太保市,0,0,0,0,0,0,0,0,0,33
985,9,嘉義縣,朴子市,0,0,0,0,0,0,0,0,0,35
986,9,嘉義縣,布袋鎮,0,0,0,0,0,0,0,0,0,29
987,9,嘉義縣,大林鎮,0,0,0,0,0,0,0,0,0,25
988,9,嘉義縣,民雄鄉,0,0,0,0,0,0,0,0,0,45
989,9,嘉義縣,溪口鄉,0,0,0,0,0,0,0,0,0,17
990,9,嘉義縣,新港鄉,0,0,0,0,0,0,0,0,0,31
991,9,嘉義縣,六腳鄉,0,0,0,0,0,0,0,0,0,30
992,9,嘉義縣,東石鄉,0,0,0,0,0,0,0,0,0,27
993,9,嘉義縣,義竹鄉,0,0,0,0,0,0,0,0,0,26
994,9,嘉義縣,鹿草鄉,0,0,0,0,0,0,0,0,0,20
995,9,嘉義縣,水上鄉,0,0,0,0,0,0,0,0,0,39
996,9,嘉義縣,中埔鄉,0,0,0,0,0,0,0,0,0,34
997,9,嘉義縣,竹崎鄉,0,0,0,0,0,0,0,0,0,36
998,9,嘉義縣,梅山鄉,0,0,0,0,0,0,0,0,0,22
999,9,嘉義縣,番路鄉,0,0,0,0,0,0,0,0,0,15
1000,9,嘉義縣,大埔鄉,0,0,0,0,0,0,0,0,0,9
1001,9,嘉義縣,阿里山鄉,0,0,0,0,0,0,0,0,0,13
1002,9,屏東縣,屏東市,0,0,0,0,0,0,0,0,0,149
1003,9,屏東縣,潮州鎮,0,0,0,0,0,0,0,0,0,40
1004,9,屏東縣,東港鎮,0,0,0,0,0,0,0,0,0,38
1005,9,屏東縣,恆春鎮,0,0,0,0,0,0,0,0,0,25
1006,9,屏東縣,萬丹鄉,0,0,0,0,0,0,0,0,0,39
1007,9,屏東縣,長治鄉,0,0,0,0,0,0,0,0,0,22
1008,9,屏東縣,麟洛鄉,0,0,0,0,0,0,0,0,0,10
1009,9,屏東縣,九如鄉,0,0,0,0,0,0,0,0,0,14
1010,9,屏東縣,里港鄉,0,0,0,0,0,0,0,0,0,20
1011,9,屏東縣,鹽埔鄉,0,0,0,0,0,0,0,0,0,20
1012,9,屏東縣,高樹鄉,0,0,0,0,0,0,0,0,0,22
1013,9,屏東縣,萬巒鄉,0,0,0,0,0,0,0,0,0,18
1014,9,屏東縣,內埔鄉,0,0,0,0,0,0,0,0,0,40
1015,9,屏東縣,竹田鄉,0,0,0,0,0,0,0,0,0,16
1016,9,屏東縣,新埤鄉,0,0,0,0,0,0,0,0,0,12
1017,9,屏東縣,枋寮鄉,0,0,0,0,0,0,0,0,0,22
1018,9,屏東縣,新園鄉,0,0,0,0,0,0,0,0,0,28
1019,9,屏東縣,崁頂鄉,0,0,0,0,0,0,0,0,0,12
1020,9,屏東縣,林邊鄉,0,0,0,0,0,0,0,0,0,16
1021,9,屏東縣,南州鄉,0,0,0,0,0,0,0,0,0,11
1022,9,屏東縣,佳冬鄉,0,0,0,0,0,0,0,0,0,16
1023,9,屏東縣,琉球鄉,0,0,0,0,0,0,0,0,0,9
1024,9,屏東縣,車城鄉,0,0,0,0,0,0,0,0,0,13
1025,9,屏東縣,滿州鄉,0,0,0,0,0,0,0,0,0,8
1026,9,屏東縣,枋山鄉,0,0,0,0,0,0,0,0,0,6
1027,9,屏東縣,三地門鄉,0,0,0,0,0,0,0,0,0,10
1028,9,屏東縣,霧臺鄉,0,0,0,0,0,0,0,0,0,8
1029,9,屏東縣,瑪家鄉,0,0,0,0,0,0,0,0,0,8
1030,9,屏東縣,泰武鄉,0,0,0,0,0,0,0,0,0,7
1031,9,屏東縣,來義鄉,0,0,0,0,0,0,0,0,0,9
1032,9,屏東縣,春日鄉,0,0,0,0,0,0,0,0,0,6
1033,9,屏東縣,獅子鄉,0,0,0,0,0,0,0,0,0,8
1034,9,屏東縣,牡丹鄉,0,0,0,0,0,0,0,0,0,7
1035,9,宜蘭縣,宜蘭市,0,0,0,0,0,0,0,0,0,78
1036,9,宜蘭縣,羅東鎮,0,0,0,0,0,0,0,0,0,50
1037,9,宜蘭縣,蘇澳鎮,0,0,0,0,0,0,0,0,0,43
1038,9,宜蘭縣,頭城鎮,0,0,0,0,0,0,0,0,0,32
1039,9,宜蘭縣,礁溪鄉,0,0,0,0,0,0,0,0,0,32
1040,9,宜蘭縣,壯圍鄉,0,0,0,0,0,0,0,0,0,23
1041,9,宜蘭縣,員山鄉,0,0,0,0,0,0,0,0,0,31
1042,9,宜蘭縣,冬山鄉,0,0,0,0,0,0,0,0,0,39
1043,9,宜蘭縣,五結鄉,0,0,0,0,0,0,0,0,0,33
1044,9,宜蘭縣,三星鄉,0,0,0,0,0,0,0,0,0,21
1045,9,宜蘭縣,大同鄉,0,0,0,0,0,0,0,0,0,10
1046,9,宜蘭縣,南澳鄉,0,0,0,0,0,0,0,0,0,7
1047,9,花蓮縣,花蓮市,0,0,0,0,0,0,0,0,0,81
1048,9,花蓮縣,鳳林鎮,0,0,0,0,0,0,0,0,0,15
1049,9,花蓮縣,玉里鎮,0,0,0,0,0,0,0,0,0,23
1050,9,花蓮縣,新城鄉,0,0,0,0,0,0,0,0,0,19
1051,9,花蓮縣,吉安鄉,0,0,0,0,0,0,0,0,0,59
1052,9,花蓮縣,壽豐鄉,0,0,0,0,0,0,0,0,0,21
1053,9,花蓮縣,光復鄉,0,0,0,0,0,0,0,0,0,17
1054,9,花蓮縣,豐濱鄉,0,0,0,0,0,0,0,0,0,7
1055,9,花蓮縣,瑞穗鄉,0,0,0,0,0,0,0,0,0,13
1056,9,花蓮縣,富里鄉,0,0,0,0,0,0,0,0,0,13
1057,9,花蓮縣,秀林鄉,0,0,0,0,0,0,0,0,0,14
1058,9,花蓮縣,萬榮鄉,0,0,0,0,0,0,0,0,0,7
1059,9,花蓮縣,卓溪鄉,0,0,0,0,0,0,0,0,0,10
1060,9,臺東縣,臺東市,0,0,0,0,0,0,0,0,0,69
1061,9,臺東縣,成功鎮,0,0,0,0,0,0,0,0,0,17
1062,9,臺東縣,關山鎮,0,0,0,0,0,0,0,0,0,9
1063,9,臺東縣,卑南鄉,0,0,0,0,0,0,0,0,0,22
1064,9,臺東縣,鹿野鄉,0,0,0,0,0,0,0,0,0,10
1065,9,臺東縣,池上鄉,0,0,0,0,0,0,0,0,0,12
1066,9,臺東縣,東河鄉,0,0,0,0,0,0,0,0,0,11
1067,9,臺東縣,長濱鄉,0,0,0,0,0,0,0,0,0,11
1068,9,臺東縣,太麻里鄉,0,0,0,0,0,0,0,0,0,15
1069,9,臺東縣,大武鄉,0,0,0,0,0,0,0,0,0,6
1070,9,臺東縣,綠島鄉,0,0,0,0,0,0,0,0,0,4
1071,9,臺東縣,海端鄉,0,0,0,0,0,0,0,0,0,6
1072,9,臺東縣,延平鄉,0,0,0,0,0,0,0,0,0,5
1073,9,臺東縣,金峰鄉,0,0,0,0,0,0,0,0,0,5
1074,9,臺東縣,達仁鄉,0,0,0,0,0,0,0,0,0,7
1075,9,臺東縣,蘭嶼鄉,0,0,0,0,0,0,0,0,0,4
1076,9,澎湖縣,馬公市,0,0,0,0,0,0,0,0,0,50
1077,9,澎湖縣,湖西鄉,0,0,0,0,0,0,0,0,0,23
1078,9,澎湖縣,白沙鄉,0,0,0,0,0,0,0,0,0,15
1079,9,澎湖縣,西嶼鄉,0,0,0,0,0,0,0,0,0,12
1080,9,澎湖縣,望安鄉,0,0,0,0,0,0,0,0,0,10
1081,9,澎湖縣,七美鄉,0,0,0,0,0,0,0,0,0,6
1082,9,金門縣,金城鎮,0,0,0,0,0,0,0,0,0,21
1083,9,金門縣,金沙鎮,0,0,0,0,0,0,0,0,0,13
1084,9,金門縣,金湖鎮,0,0,0,0,0,0,0,0,0,17
1085,9,金門縣,金寧鄉,0,0,0,0,0,0,0,0,0,17
1086,9,金門縣,烈嶼鄉,0,0,0,0,0,0,0,0,0,8
1087,9,金門縣,烏坵鄉,0,0,0,0,0,0,0,0,0,2
1088,9,連江縣,南竿鄉,0,0,0,0,0,0,0,0,0,4
1089,9,連江縣,北竿鄉,0,0,0,0,0,0,0,0,0,2
1090,9,連江縣,莒光鄉,0,0,0,0,0,0,0,0,0,2
1091,9,連江縣,東引鄉,0,0,0,0,0,0,0,0,0,1
1092,9,基隆市,中正區,0,0,0,0,0,0,0,0,0,35
1093,9,基隆市,七堵區,0,0,0,0,0,0,0,0,0,39
1094,9,基隆市,暖暖區,0,0,0,0,0,0,0,0,0,28
1095,9,基隆市,仁愛區,0,0,0,0,0,0,0,0,0,35
1096,9,基隆市,中山區,0,0,0,0,0,0,0,0,0,35
1097,9,基隆市,安樂區,0,0,0,0,0,0,0,0,0,49
1098,9,基隆市,信義區,0,0,0,0,0,0,0,0,0,36
1099,9,新竹市,東區,0,0,0,0,0,0,0,0,0,139
1100,9,新竹市,北區,0,0,0,0,0,0,0,0,0,105
1101,9,新竹市,香山區,0,0,0,0,0,0,0,0,0,55
1102,9,嘉義市,東區,0,0,0,0,0,0,0,0,0,81
1103,9,嘉義市,西區,0,0,0,0,0,0,0,0,0,96
1104,10,臺北市,松山區,0,0,0,0,0,0,0,0,0,117
1105,10,臺北市,信義區,0,0,0,0,0,0,0,0,0,142
1106,10,臺北市,大安區,0,0,0,0,0,0,0,0,0,188
1107,10,臺北市,中山區,0,0,0,0,0,0,0,0,0,133
1108,10,臺北市,中正區,0,0,0,0,0,0,0,0,0,96
1109,10,臺北市,大同區,0,0,0,0,0,0,0,0,0,82
1110,10,臺北市,萬華區,0,0,0,0,0,0,0,0,0,117
1111,10,臺北市,文山區,0,0,0,0,0,0,0,0,0,162
1112,10,臺北市,南港區,0,0,0,0,0,0,0,0,0,72
1113,10,臺北市,內湖區,0,0,0,0,0,0,0,0,0,150
1114,10,臺北市,士林區,0,0,0,0,0,0,0,0,0,163
1115,10,臺北市,北投區,0,0,0,0,0,0,0,0,0,141
1116,10,新北市,板橋區,0,0,0,0,0,0,0,0,0,338
1117,10,新北市,三重區,0,0,0,0,0,0,0,0,0,235
1118,10,新北市,中和區,0,0,0,0,0,0,0,0,0,244
1119,10,新北市,永和區,0,0,0,0,0,0,0,0,0,138
1120,10,新北市,新莊區,0,0,0,0,0,0,0,0,0,253
1121,10,新北市,新店區,0,0,0,0,0,0,0,0,0,176
1122,10,新北市,樹林區,0,0,0,0,0,0,0,0,0,111
1123,10,新北市,鶯歌區,0,0,0,0,0,0,0,0,0,50
1124,10,新北市,三峽區,0,0,0,0,0,0,0,0,0,70
1125,10,新北市,淡水區,0,0,0,0,0,0,0,0,0,96
1126,10,新北市,汐止區,0,0,0,0,0,0,0,0,0,111
1127,10,新北市,瑞芳區,0,0,0,0,0,0,0,0,0,46
1128,10,新北市,土城區,0,0,0,0,0,0,0,0,0,142
1129,10,新北市,蘆洲區,0,0,0,0,0,0,0,0,0,104
1130,10,新北市,五股區,0,0,0,0,0,0,0,0,0,48
1131,10,新北市,泰山區,0,0,0,0,0,0,0,0,0,47
1132,10,新北市,林口區,0,0,0,0,0,0,0,0,0,62
1133,10,新北市,深坑區,0,0,0,0,0,0,0,0,0,16
1134,10,新北市,石碇區,0,0,0,0,0,0,0,0,0,13
1135,10,新北市,坪林區,0,0,0,0,0,0,0,0,0,10
1136,10,新北市,三芝區,0,0,0,0,0,0,0,0,0,18
1137,10,新北市,石門區,0,0,0,0,0,0,0,0,0,10
1138,10,新北市,八里區,0,0,0,0,0,0,0,0,0,20
1139,10,新北市,平溪區,0,0,0,0,0,0,0,0,0,12
1140,10,新北市,雙溪區,0,0,0,0,0,0,0,0,0,17
1141,10,新北市,貢寮區,0,0,0,0,0,0,0,0,0,18
1142,10,新北市,金山區,0,0,0,0,0,0,0,0,0,19
1143,10,新北市,萬里區,0,0,0,0,0,0,0,0,0,16
1144,10,新北市,烏來區,0,0,0,0,0,0,0,0,0,6
1145,10,桃園市,桃園區,0,0,0,0,0,0,0,0,0,216
1146,10,桃園市,中壢區,0,0,0,0,0,0,0,0,0,210
1147,10,桃園市,大溪區,0,0,0,0,0,0,0,0,0,59
1148,10,桃園市,楊梅區,0,0,0,0,0,0,0,0,0,82
1149,10,桃園市,蘆竹區,0,0,0,0,0,0,0,0,0,76
1150,10,桃園市,大園區,0,0,0,0,0,0,0,0,0,50
1151,10,桃園市,龜山區,0,0,0,0,0,0,0,0,0,78
1152,10,桃園市,八德區,0,0,0,0,0,0,0,0,0,101
1153,10,桃園市,龍潭區,0,0,0,0,0,0,0,0,0,64
1154,10,桃園市,平鎮區,0,0,0,0,0,0,0,0,0,125
1155,10,桃園市,新屋區,0,0,0,0,0,0,0,0,0,30
1156,10,桃園市,觀音區,0,0,0,0,0,0,0,0,0,41
1157,10,桃園市,復興區,0,0,0,0,0,0,0,0,0,10
1158,10,臺中市,中區,0,0,0,0,0,0,0,0,0,12
1159,10,臺中市,東區,0,0,0,0,0,0,0,0,0,49
1160,10,臺中市,南區,0,0,0,0,0,0,0,0,0,74
1161,10,臺中市,西區,0,0,0,0,0,0,0,0,0,66
1162,10,臺中市,北區,0,0,0,0,0,0,0,0,0,87
1163,10,臺中市,西屯區,0,0,0,0,0,0,0,0,0,120
1164,10,臺中市,南屯區,0,0,0,0,0,0,0,0,0,101
1165,10,臺中市,北屯區,0,0,0,0,0,0,0,0,0,137
1166,10,臺中市,豐原區,0,0,0,0,0,0,0,0,0,88
1167,10,臺中市,東勢區,0,0,0,0,0,0,0,0,0,39
1168,10,臺中市,大甲區,0,0,0,0,0,0,0,0,0,54
1169,10,臺中市,清水區,0,0,0,0,0,0,0,0,0,59
