,no,city,district,url
1654,11,苗栗縣,頭屋鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10005001200000000.html
1655,11,苗栗縣,三義鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10005001300000000.html
1656,11,苗栗縣,西湖鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10005001400000000.html
1657,11,苗栗縣,造橋鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10005001500000000.html
1658,11,苗栗縣,三灣鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10005001600000000.html
1659,11,苗栗縣,獅潭鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10005001700000000.html
1660,11,苗栗縣,泰安鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10005001800000000.html
1661,11,彰化縣,彰化市,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007000100000000.html
1662,11,彰化縣,鹿港鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007000200000000.html
1663,11,彰化縣,和美鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007000300000000.html
1664,11,彰化縣,線西鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007000400000000.html
1665,11,彰化縣,伸港鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007000500000000.html
1666,11,彰化縣,福興鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007000600000000.html
1667,11,彰化縣,秀水鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007000700000000.html
1668,11,彰化縣,花壇鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007000800000000.html
1669,11,彰化縣,芬園鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007000900000000.html
1670,11,彰化縣,員林市,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007001000000000.html
1671,11,彰化縣,溪湖鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007001100000000.html
1672,11,彰化縣,田中鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007001200000000.html
1673,11,彰化縣,大村鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007001300000000.html
1674,11,彰化縣,埔鹽鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007001400000000.html
1675,11,彰化縣,埔心鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007001500000000.html
1676,11,彰化縣,永靖鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007001600000000.html
1677,11,彰化縣,社頭鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007001700000000.html
1678,11,彰化縣,二水鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007001800000000.html
1679,11,彰化縣,北斗鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007001900000000.html
1680,11,彰化縣,二林鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007002000000000.html
1681,11,彰化縣,田尾鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007002100000000.html
1682,11,彰化縣,埤頭鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007002200000000.html
1683,11,彰化縣,芳苑鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007002300000000.html
1684,11,彰化縣,大城鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007002400000000.html
1685,11,彰化縣,竹塘鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007002500000000.html
1686,11,彰化縣,溪州鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10007002600000000.html
1687,11,南投縣,南投市,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10008000100000000.html
1688,11,南投縣,埔里鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10008000200000000.html
1689,11,南投縣,草屯鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10008000300000000.html
1690,11,南投縣,竹山鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10008000400000000.html
1691,11,南投縣,集集鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10008000500000000.html
1692,11,南投縣,名間鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10008000600000000.html
1693,11,南投縣,鹿谷鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10008000700000000.html
1694,11,南投縣,中寮鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10008000800000000.html
1695,11,南投縣,魚池鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10008000900000000.html
1696,11,南投縣,國姓鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10008001000000000.html
1697,11,南投縣,水里鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10008001100000000.html
1698,11,南投縣,信義鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10008001200000000.html
1699,11,南投縣,仁愛鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10008001300000000.html
1700,11,雲林縣,斗六市,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10009000100000000.html
1701,11,雲林縣,斗南鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10009000200000000.html
1702,11,雲林縣,虎尾鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10009000300000000.html
1703,11,雲林縣,西螺鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10009000400000000.html
1704,11,雲林縣,土庫鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10009000500000000.html
1705,11,雲林縣,北港鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10009000600000000.html
1706,11,雲林縣,古坑鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10009000700000000.html
1707,11,雲林縣,大埤鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10009000800000000.html
1708,11,雲林縣,莿桐鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10009000900000000.html
1709,11,雲林縣,林內鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10009001000000000.html
1710,11,雲林縣,二崙鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10009001100000000.html
1711,11,雲林縣,崙背鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10009001200000000.html
1712,11,雲林縣,麥寮鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10009001300000000.html
1713,11,雲林縣,東勢鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10009001400000000.html
1714,11,雲林縣,褒忠鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10009001500000000.html
1715,11,雲林縣,臺西鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10009001600000000.html
1716,11,雲林縣,元長鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10009001700000000.html
1717,11,雲林縣,四湖鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10009001800000000.html
1718,11,雲林縣,口湖鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10009001900000000.html
1719,11,雲林縣,水林鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10009002000000000.html
1720,11,嘉義縣,太保市,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10010000100000000.html
1721,11,嘉義縣,朴子市,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10010000200000000.html
1722,11,嘉義縣,布袋鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10010000300000000.html
1723,11,嘉義縣,大林鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10010000400000000.html
1724,11,嘉義縣,民雄鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10010000500000000.html
1725,11,嘉義縣,溪口鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10010000600000000.html
1726,11,嘉義縣,新港鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10010000700000000.html
1727,11,嘉義縣,六腳鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10010000800000000.html
1728,11,嘉義縣,東石鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10010000900000000.html
1729,11,嘉義縣,義竹鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10010001000000000.html
1730,11,嘉義縣,鹿草鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10010001100000000.html
1731,11,嘉義縣,水上鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10010001200000000.html
1732,11,嘉義縣,中埔鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10010001300000000.html
1733,11,嘉義縣,竹崎鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10010001400000000.html
1734,11,嘉義縣,梅山鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10010001500000000.html
1735,11,嘉義縣,番路鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10010001600000000.html
1736,11,嘉義縣,大埔鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10010001700000000.html
1737,11,嘉義縣,阿里山鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10010001800000000.html
1738,11,屏東縣,屏東市,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013000100000000.html
1739,11,屏東縣,潮州鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013000200000000.html
1740,11,屏東縣,東港鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013000300000000.html
1741,11,屏東縣,恆春鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013000400000000.html
1742,11,屏東縣,萬丹鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013000500000000.html
1743,11,屏東縣,長治鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013000600000000.html
1744,11,屏東縣,麟洛鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013000700000000.html
1745,11,屏東縣,九如鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013000800000000.html
1746,11,屏東縣,里港鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013000900000000.html
1747,11,屏東縣,鹽埔鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013001000000000.html
1748,11,屏東縣,高樹鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013001100000000.html
1749,11,屏東縣,萬巒鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013001200000000.html
1750,11,屏東縣,內埔鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013001300000000.html
1751,11,屏東縣,竹田鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013001400000000.html
1752,11,屏東縣,新埤鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013001500000000.html
1753,11,屏東縣,枋寮鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013001600000000.html
1754,11,屏東縣,新園鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013001700000000.html
1755,11,屏東縣,崁頂鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013001800000000.html
1756,11,屏東縣,林邊鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013001900000000.html
1757,11,屏東縣,南州鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013002000000000.html
1758,11,屏東縣,佳冬鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013002100000000.html
1759,11,屏東縣,琉球鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013002200000000.html
1760,11,屏東縣,車城鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013002300000000.html
1761,11,屏東縣,滿州鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013002400000000.html
1762,11,屏東縣,枋山鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013002500000000.html
1763,11,屏東縣,三地門鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013002600000000.html
1764,11,屏東縣,霧臺鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013002700000000.html
1765,11,屏東縣,瑪家鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013002800000000.html
1766,11,屏東縣,泰武鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013002900000000.html
1767,11,屏東縣,來義鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013003000000000.html
1768,11,屏東縣,春日鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013003100000000.html
1769,11,屏東縣,獅子鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013003200000000.html
1770,11,屏東縣,牡丹鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10013003300000000.html
1771,11,宜蘭縣,宜蘭市,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10002000100000000.html
1772,11,宜蘭縣,羅東鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10002000200000000.html
1773,11,宜蘭縣,蘇澳鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10002000300000000.html
1774,11,宜蘭縣,頭城鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10002000400000000.html
1775,11,宜蘭縣,礁溪鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10002000500000000.html
1776,11,宜蘭縣,壯圍鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10002000600000000.html
1777,11,宜蘭縣,員山鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10002000700000000.html
1778,11,宜蘭縣,冬山鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10002000800000000.html
1779,11,宜蘭縣,五結鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10002000900000000.html
1780,11,宜蘭縣,三星鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10002001000000000.html
1781,11,宜蘭縣,大同鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10002001100000000.html
1782,11,宜蘭縣,南澳鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10002001200000000.html
1783,11,花蓮縣,花蓮市,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10015000100000000.html
1784,11,花蓮縣,鳳林鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10015000200000000.html
1785,11,花蓮縣,玉里鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10015000300000000.html
1786,11,花蓮縣,新城鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10015000400000000.html
1787,11,花蓮縣,吉安鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10015000500000000.html
1788,11,花蓮縣,壽豐鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10015000600000000.html
1789,11,花蓮縣,光復鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10015000700000000.html
1790,11,花蓮縣,豐濱鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10015000800000000.html
1791,11,花蓮縣,瑞穗鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10015000900000000.html
1792,11,花蓮縣,富里鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10015001000000000.html
1793,11,花蓮縣,秀林鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10015001100000000.html
1794,11,花蓮縣,萬榮鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10015001200000000.html
1795,11,花蓮縣,卓溪鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10015001300000000.html
1796,11,臺東縣,臺東市,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10014000100000000.html
1797,11,臺東縣,成功鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10014000200000000.html
1798,11,臺東縣,關山鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10014000300000000.html
1799,11,臺東縣,卑南鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10014000400000000.html
1800,11,臺東縣,鹿野鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10014000500000000.html
1801,11,臺東縣,池上鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10014000600000000.html
1802,11,臺東縣,東河鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10014000700000000.html
1803,11,臺東縣,長濱鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10014000800000000.html
1804,11,臺東縣,太麻里鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10014000900000000.html
1805,11,臺東縣,大武鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10014001000000000.html
1806,11,臺東縣,綠島鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10014001100000000.html
1807,11,臺東縣,海端鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10014001200000000.html
1808,11,臺東縣,延平鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10014001300000000.html
1809,11,臺東縣,金峰鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10014001400000000.html
1810,11,臺東縣,達仁鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10014001500000000.html
1811,11,臺東縣,蘭嶼鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10014001600000000.html
1812,11,澎湖縣,馬公市,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10016000100000000.html
1813,11,澎湖縣,湖西鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10016000200000000.html
1814,11,澎湖縣,白沙鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10016000300000000.html
1815,11,澎湖縣,西嶼鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10016000400000000.html
1816,11,澎湖縣,望安鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10016000500000000.html
1817,11,澎湖縣,七美鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10016000600000000.html
1818,11,金門縣,金城鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/09020000100000000.html
1819,11,金門縣,金沙鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/09020000200000000.html
1820,11,金門縣,金湖鎮,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/09020000300000000.html
1821,11,金門縣,金寧鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/09020000400000000.html
1822,11,金門縣,烈嶼鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/09020000500000000.html
1823,11,金門縣,烏坵鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/09020000600000000.html
1824,11,連江縣,南竿鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/09007000100000000.html
1825,11,連江縣,北竿鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/09007000200000000.html
1826,11,連江縣,莒光鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/09007000300000000.html
1827,11,連江縣,東引鄉,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/09007000400000000.html
1828,11,基隆市,中正區,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10017000100000000.html
1829,11,基隆市,七堵區,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10017000200000000.html
1830,11,基隆市,暖暖區,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10017000300000000.html
1831,11,基隆市,仁愛區,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10017000400000000.html
1832,11,基隆市,中山區,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10017000500000000.html
1833,11,基隆市,安樂區,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10017000600000000.html
1834,11,基隆市,信義區,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10017000700000000.html
1835,11,新竹市,東區,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10018000100000000.html
1836,11,新竹市,北區,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10018000200000000.html
1837,11,新竹市,香山區,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10018000300000000.html
1838,11,嘉義市,東區,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10020000100000000.html
1839,11,嘉義市,西區,http://referendum.2018.nat.gov.tw/pc/zh_TW/05/10020000200000000.html
1840,12,臺北市,松山區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/63000000100000000.html
1841,12,臺北市,信義區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/63000000200000000.html
1842,12,臺北市,大安區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/63000000300000000.html
1843,12,臺北市,中山區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/63000000400000000.html
1844,12,臺北市,中正區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/63000000500000000.html
1845,12,臺北市,大同區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/63000000600000000.html
1846,12,臺北市,萬華區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/63000000700000000.html
1847,12,臺北市,文山區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/63000000800000000.html
1848,12,臺北市,南港區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/63000000900000000.html
1849,12,臺北市,內湖區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/63000001000000000.html
1850,12,臺北市,士林區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/63000001100000000.html
1851,12,臺北市,北投區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/63000001200000000.html
1852,12,新北市,板橋區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000000100000000.html
1853,12,新北市,三重區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000000200000000.html
1854,12,新北市,中和區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000000300000000.html
1855,12,新北市,永和區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000000400000000.html
1856,12,新北市,新莊區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000000500000000.html
1857,12,新北市,新店區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000000600000000.html
1858,12,新北市,樹林區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000000700000000.html
1859,12,新北市,鶯歌區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000000800000000.html
1860,12,新北市,三峽區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000000900000000.html
1861,12,新北市,淡水區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000001000000000.html
1862,12,新北市,汐止區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000001100000000.html
1863,12,新北市,瑞芳區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000001200000000.html
1864,12,新北市,土城區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000001300000000.html
1865,12,新北市,蘆洲區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000001400000000.html
1866,12,新北市,五股區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000001500000000.html
1867,12,新北市,泰山區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000001600000000.html
1868,12,新北市,林口區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000001700000000.html
1869,12,新北市,深坑區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000001800000000.html
1870,12,新北市,石碇區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000001900000000.html
1871,12,新北市,坪林區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000002000000000.html
1872,12,新北市,三芝區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000002100000000.html
1873,12,新北市,石門區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000002200000000.html
1874,12,新北市,八里區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000002300000000.html
1875,12,新北市,平溪區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000002400000000.html
1876,12,新北市,雙溪區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000002500000000.html
1877,12,新北市,貢寮區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000002600000000.html
1878,12,新北市,金山區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000002700000000.html
1879,12,新北市,萬里區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000002800000000.html
1880,12,新北市,烏來區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/65000002900000000.html
1881,12,桃園市,桃園區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/68000000100000000.html
1882,12,桃園市,中壢區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/68000000200000000.html
1883,12,桃園市,大溪區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/68000000300000000.html
1884,12,桃園市,楊梅區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/68000000400000000.html
1885,12,桃園市,蘆竹區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/68000000500000000.html
1886,12,桃園市,大園區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/68000000600000000.html
1887,12,桃園市,龜山區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/68000000700000000.html
1888,12,桃園市,八德區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/68000000800000000.html
1889,12,桃園市,龍潭區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/68000000900000000.html
1890,12,桃園市,平鎮區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/68000001000000000.html
1891,12,桃園市,新屋區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/68000001100000000.html
1892,12,桃園市,觀音區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/68000001200000000.html
1893,12,桃園市,復興區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/68000001300000000.html
1894,12,臺中市,中區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/66000000100000000.html
1895,12,臺中市,東區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/66000000200000000.html
1896,12,臺中市,南區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/66000000300000000.html
1897,12,臺中市,西區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/66000000400000000.html
1898,12,臺中市,北區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/66000000500000000.html
1899,12,臺中市,西屯區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/66000000600000000.html
1900,12,臺中市,南屯區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/66000000700000000.html
1901,12,臺中市,北屯區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/66000000800000000.html
1902,12,臺中市,豐原區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/66000000900000000.html
1903,12,臺中市,東勢區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/66000001000000000.html
1904,12,臺中市,大甲區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/66000001100000000.html
1905,12,臺中市,清水區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/66000001200000000.html
1906,12,臺中市,沙鹿區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/66000001300000000.html
1907,12,臺中市,梧棲區,http://referendum.2018.nat.gov.tw/pc/zh_TW/06/66000001400000000.html
